source,target,weight
amriajahh,🔴⚪,0.6701
amriajahh,🕊,0.824
amriajahh,🧋,0.7073
anak ayam.,bluestar,0.6662
anak ayam.,cahyoo☄️,0.6964
anak ayam.,den 🍀,0.6911
anak ayam.,dimzz.stecu(setelan.cuwek💢🥶),0.6529
anak ayam.,er,0.8469
anak ayam.,finzz★,0.7586
anak ayam.,hpiss,0.71
anak ayam.,ikhsan hair,0.8048
anak ayam.,im.p4yeng!!,0.6826
anak ayam.,javrr⚡,0.6541
anak ayam.,kelzy24,0.6647
anak ayam.,lah?kenapa?,0.7183
anak ayam.,lele_byakar@gmail.comm,0.6607
anak ayam.,masrianto manalu,0.7772
anak ayam.,mawar hitam 🌹🗡️,0.6662
anak ayam.,nino,0.679
anak ayam.,nobody,0.6523
anak ayam.,rahmanpru,0.7322
anak ayam.,rℹ️k🅾️🅾️🅾️,0.7024
anak ayam.,talasku99,0.6574
anak ayam.,the last good man,0.6522
anak ayam.,upin🐼,0.7328
anak ayam.,varkon🚀🚀,0.7212
anak ayam.,wtf.prilz,0.7165
anak ayam.,wzrd,0.6687
anak ayam.,zaall,0.6565
anak ayam.,®️e💤🅰️ sur,0.6834
anak ayam.,ɴᴀᴛ,0.6581
anak ayam.,☝️👌👌cc,0.6549
anak mbarep,andre $,0.718
anak mbarep,aryarizz,0.7383
anak mbarep,ataabhrandie_,0.756
anak mbarep,cyy,0.7093
anak mbarep,duta oghe,0.7067
anak mbarep,enjoyss,0.6693
anak mbarep,fz,0.7238
anak mbarep,icin,0.66
anak mbarep,ig:amrizalss,0.6901
anak mbarep,kembali datang,0.6693
anak mbarep,nafz?yakena😹🤓🤭😋,0.6978
anak mbarep,p!n,0.7923
anak mbarep,sannzxkce,0.6723
anak mbarep,レザ,0.7018
anak mbarep,𝕱_v2,0.7015
anak mbarep,🐚🫧🪩,0.6587
andikaputra,aryarizz,0.6733
andikaputra,ataabhrandie_,0.7029
andikaputra,diee_aja,0.6895
andikaputra,nafz?yakena😹🤓🤭😋,0.6555
andikaputra,p!n,0.6822
andikaputra,yoo🅰️jahh,0.719
andikaputra,レザ,0.6756
andi★_★№,atbqu25,0.6741
andi★_★№,ayurahayu,0.7163
andi★_★№,danzzz,0.7049
andi★_★№,dhellaxriigod,0.6624
andi★_★№,dly,0.7776
andi★_★№,edhy soekamto,0.6668
andi★_★№,fafang🕷️,0.6665
andi★_★№,faiz,0.7295
andi★_★№,hermanto,0.6952
andi★_★№,hilman,0.8227
andi★_★№,ifaashion.id,0.668
andi★_★№,jun santuy,0.8193
andi★_★№,juvvv,0.6684
andi★_★№,"kaa,a",0.6799
andi★_★№,keee keee,0.706
andi★_★№,kelzy24,0.7131
andi★_★№,kevin,0.6869
andi★_★№,l3o m,0.6983
andi★_★№,lele_byakar@gmail.comm,0.6521
andi★_★№,mbahnya nafisha dan sava,0.7251
andi★_★№,mengomentari postingan anda,0.681
andi★_★№,mka. kka,0.6566
andi★_★№,mynnn,0.6822
andi★_★№,nick!!!,0.7067
andi★_★№,nur fadil,0.7041
andi★_★№,nuuuuu,0.6594
andi★_★№,pak haji sara,0.7717
andi★_★№,pip2nd🧿,0.659
andi★_★№,qila012,0.6805
andi★_★№,rℹ️k🅾️🅾️🅾️,0.6523
andi★_★№,secccfldsuuu21,0.6658
andi★_★№,set? iy syng,0.6632
andi★_★№,sopo》,0.7321
andi★_★№,taxi barang purwokerto,0.6556
andi★_★№,zain,0.6573
andi★_★№,zazamm,0.6779
andi★_★№,zrill💥,0.7051
andi★_★№,▪️,0.652
andi★_★№,𝕳𝕬𝕴𝕶𝕬𝕷 𝖁1,0.6621
andi★_★№,𝘿𝙚𝙣,0.6876
andi★_★№,🐦,0.6572
andi★_★№,👻hsb👻,0.7734
andi★_★№,👾,0.6594
andi★_★№,🕊,0.6638
andi★_★№,🧋,0.6685
andra_zv0,ariepp,0.7374
andra_zv0,artati,0.6642
andra_zv0,balex ☘️,0.6785
andra_zv0,bayzz444,0.7213
andra_zv0,byy🌊,0.7741
andra_zv0,capcipcup🕊️,0.6864
andra_zv0,danzzz,0.6695
andra_zv0,faiz,0.6895
andra_zv0,garangan mulet,0.6861
andra_zv0,granddream,0.6513
andra_zv0,hanipipipip,0.6704
andra_zv0,kasnudtone,0.6643
andra_zv0,kdrt57gnk,0.7543
andra_zv0,kevin,0.6554
andra_zv0,kiking,0.6899
andra_zv0,m6uladi.,0.6952
andra_zv0,maulll suka suka,0.6978
andra_zv0,muhamad rian,0.69
andra_zv0,na.,0.758
andra_zv0,nitalifa,0.71
andra_zv0,nuuuuu,0.6631
andra_zv0,nyong ibaim,0.6722
andra_zv0,opangpar,0.6742
andra_zv0,osdaglog14,0.7889
andra_zv0,panggil vans✌️,0.6662
andra_zv0,pip2nd🧿,0.6592
andra_zv0,puji_kodrat,0.668
andra_zv0,reendstore,0.6762
andra_zv0,rehan.aj,0.8103
andra_zv0,rezz_brew,0.6503
andra_zv0,ristiani14,0.7511
andra_zv0,sabiantiwulariata,0.7384
andra_zv0,superman,0.7286
andra_zv0,tole bf official316,0.685
andra_zv0,vannn opet,0.6733
andra_zv0,vinza,0.6683
andra_zv0,wdyt_,0.7291
andra_zv0,weird zeze🇩🇪,0.6669
andra_zv0,wongurip,0.7322
andra_zv0,x4ngee🕊️,0.7137
andra_zv0,xlx🇮🇲,0.7011
andra_zv0,you're okay reszz,0.6817
andra_zv0,zainvick_,0.7034
andra_zv0,ℒ𝓊𝓬𝓴𝔂,0.6932
andra_zv0,𓏵,0.6651
andra_zv0,𝑛𝑜𝑒𝑟𝑒𝑎𝑙_𝑎𝑧🍃,0.6999
andra_zv0,𝓝𝓪𝔂𝓵𝓪_𝓓.𝓐,0.6566
andra_zv0,"𝖂𝖍𝖔'𝕾,𝕭𝖗𝖆𝖓රධ",0.6515
andra_zv0,🆘,0.6661
andra_zv0,👀,0.6515
andra_zv0,👾,0.6631
andra_zv0,🫧,0.6872
andre $,arisdel8,0.6563
andre $,arya,0.6563
andre $,aryarizz,0.755
andre $,ataabhrandie_,0.6669
andre $,ath,0.6563
andre $,buluk gonzales 13,0.685
andre $,danzooo,0.6773
andre $,derasah,0.7932
andre $,desttt_,0.6602
andre $,dewoel,0.7272
andre $,dheebu,0.6563
andre $,diah sri972,0.6563
andre $,diee_aja,0.6902
andre $,dwisetyarinii,0.7932
andre $,enjoyss,0.6613
andre $,fittdos,0.7932
andre $,fz,0.7133
andre $,gl badax,0.6563
andre $,haniiif,0.6563
andre $,iin,0.6563
andre $,juprianto anto,0.7932
andre $,kd urng ya,0.6563
andre $,kembali datang,0.6613
andre $,luthfyyy,0.7932
andre $,mas_drun,0.7932
andre $,n4uf@l 4j4,0.6533
andre $,nanangmungils1,0.6563
andre $,nipzzz,0.6583
andre $,otong,0.6567
andre $,p!n,0.7185
andre $,panzskbd,0.6563
andre $,r 4 5 ya,0.7404
andre $,sannzxkce,0.6643
andre $,sinfloww,0.7932
andre $,sopo iki?,0.6677
andre $,tri yulianti,0.6563
andre $,veri ramandani18,0.7932
andre $,⠀ ⠀ ⠀ ⠀ ⠀᠌,0.6563
andre $,レザ,0.7968
andre $,𝕱_v2,0.6705
andre $,🐚🫧🪩,0.6828
aneppp✨,arm team,0.7301
aneppp✨,aryarizz,0.7035
aneppp✨,ataabhrandie_,0.7063
aneppp✨,axsa,0.8067
aneppp✨,balbol,0.653
aneppp✨,bibb,0.7061
aneppp✨,brahim d van basten,0.6956
aneppp✨,cen,0.756
aneppp✨,cyy,0.7631
aneppp✨,d forr,0.7303
aneppp✨,danzz,0.7094
aneppp✨,dea,0.7546
aneppp✨,do,0.74
aneppp✨,dzikriibrgzazdn,0.6893
aneppp✨,"elan jangan nakal ya, iya mah",0.7296
aneppp✨,federico,0.8515
aneppp✨,fiki v1,0.6932
aneppp✨,frhnbaeω,0.7447
aneppp✨,glowupbareng.id,0.7143
aneppp✨,granddream,0.7245
aneppp✨,hanifnur,0.7271
aneppp✨,icin,0.6843
aneppp✨,iyann noverse ☄️🪐,0.7836
aneppp✨,jarot bae,0.7367
aneppp✨,kall,0.722
aneppp✨,khaa : akun business 🪐 💵,0.72
aneppp✨,kizy🇦🇱,0.8174
aneppp✨,kmu gpp zaa?,0.688
aneppp✨,maa....,0.6946
aneppp✨,mamaz ap,0.8968
aneppp✨,maswilll,0.754
aneppp✨,maypen🍉,0.6782
aneppp✨,mrco,0.7018
aneppp✨,namaku atha,0.694
aneppp✨,ndaru,0.7079
aneppp✨,nha_nha88,0.8176
aneppp✨,r e t z,0.7829
aneppp✨,ramadani🌀,0.7002
aneppp✨,rian(rivan fian),0.7788
aneppp✨,rimzsukaessedoublechange🤤,0.6982
aneppp✨,ririss,0.7084
aneppp✨,saitama.botak6,0.7209
aneppp✨,sandhi686,0.7287
aneppp✨,se'pull_maxwill,0.6912
aneppp✨,spilloutfittrendy,0.828
aneppp✨,sri66790,0.7485
aneppp✨,tem - tem★★★,0.7109
aneppp✨,tole bf official316,0.7395
aneppp✨,ultrambuttttt,0.7053
aneppp✨,wong kene bae,0.6626
aneppp✨,"wong""plosok",0.7966
aneppp✨,xy_don🚀,0.8116
aneppp✨,yoo🅰️jahh,0.6862
aneppp✨,zexx'777,0.7209
aneppp✨,zye hehe,0.7844
aneppp✨,| ig : @aseprmadanni,0.7492
aneppp✨,ɓøɓ mārlɛƴ!!⛓️,0.6533
aneppp✨,˚꩜｡⋆˚࿔ 𝔂𝓪𝔂𝓪 𝜗𝜚˚⋆🧸ྀི,0.7652
aneppp✨,ℒ𝓊𝓬𝓴𝔂,0.6563
aneppp✨,⭐zka,0.7738
aneppp✨,𝕬𝖟𝖐𝖆 𝖋𝖔𝖗 𝖞𝖔𝖚,0.7789
aneppp✨,𝘾𝙖𝙡𝙤𝙣 𝙃𝘼𝙅𝙄,0.7598
aneppp✨,𝙎𝘽𝙎 001_𝙨𝙠𝙖𝙮 𝙮𝙚𝙡𝙤𝙬,0.7397
aneppp✨,𝙢𝙖𝙖𝙖𝙖𝙖𝙖𝙨𝙨𝙨𝙠𝙖𝙣𝙣𝙣,0.6768
aneppp✨,🆘,0.6712
angga.f,"elan jangan nakal ya, iya mah",0.703
angga.f,ewong...,0.658
angga.f,fanzz++,0.6559
angga.f,glowupbareng.id,0.679
angga.f,hanipipipip,0.6855
angga.f,jazkyy1233,0.7961
angga.f,kall,0.7029
angga.f,kitekle_,0.7365
angga.f,lekngasu,0.7814
angga.f,luhur budi permana,0.6572
angga.f,mamaz ap,0.6526
angga.f,maswilll,0.6828
angga.f,mnopqrst,0.713
angga.f,mulyati,0.7084
angga.f,pak haji,0.6685
angga.f,rara,0.7224
angga.f,saitama.botak6,0.6995
angga.f,selialls,0.6778
angga.f,tole bf official316,0.7154
angga.f,weird zeze🇩🇪,0.7115
angga.f,⭐zka,0.6621
angga.f,𓏵,0.6582
anggitaaaaaa❤️‍🔥,anisatul,0.7033
anggitaaaaaa❤️‍🔥,anjanikusuma,0.7256
anggitaaaaaa❤️‍🔥,aqila misha,0.7307
anggitaaaaaa❤️‍🔥,arkhnraalfano,0.7139
anggitaaaaaa❤️‍🔥,artati,0.7064
anggitaaaaaa❤️‍🔥,athar aurellio,0.6623
anggitaaaaaa❤️‍🔥,balex ☘️,0.6881
anggitaaaaaa❤️‍🔥,balzz,0.6951
anggitaaaaaa❤️‍🔥,bluestar,0.6915
anggitaaaaaa❤️‍🔥,bowoo,0.6689
anggitaaaaaa❤️‍🔥,b🕸️,0.789
anggitaaaaaa❤️‍🔥,caaa,0.688
anggitaaaaaa❤️‍🔥,chell28,0.6652
anggitaaaaaa❤️‍🔥,danzzz,0.7603
anggitaaaaaa❤️‍🔥,dilzz v2,0.7187
anggitaaaaaa❤️‍🔥,dly,0.6922
anggitaaaaaa❤️‍🔥,do,0.664
anggitaaaaaa❤️‍🔥,donz2nd,0.6964
anggitaaaaaa❤️‍🔥,f,0.7089
anggitaaaaaa❤️‍🔥,fafang🕷️,0.8296
anggitaaaaaa❤️‍🔥,faiz,0.6822
anggitaaaaaa❤️‍🔥,fakri,0.6883
anggitaaaaaa❤️‍🔥,frzardtyaalvro,0.6734
anggitaaaaaa❤️‍🔥,f⚡,0.6907
anggitaaaaaa❤️‍🔥,garangan mulet,0.6591
anggitaaaaaa❤️‍🔥,hpiss,0.6541
anggitaaaaaa❤️‍🔥,hyan,0.6612
anggitaaaaaa❤️‍🔥,hαηs кαккσɪɪ.dnd.,0.7382
anggitaaaaaa❤️‍🔥,i,0.7047
anggitaaaaaa❤️‍🔥,i j a l,0.6759
anggitaaaaaa❤️‍🔥,ibunya ragaf,0.6863
anggitaaaaaa❤️‍🔥,ifaashion.id,0.7525
anggitaaaaaa❤️‍🔥,ig: ?,0.7449
anggitaaaaaa❤️‍🔥,inyong,0.7449
anggitaaaaaa❤️‍🔥,jesiccaaa,0.6733
anggitaaaaaa❤️‍🔥,joviinantaaaa,0.6869
anggitaaaaaa❤️‍🔥,jun santuy,0.6951
anggitaaaaaa❤️‍🔥,"kaa,a",0.7485
anggitaaaaaa❤️‍🔥,kaji,0.6864
anggitaaaaaa❤️‍🔥,keee keee,0.8301
anggitaaaaaa❤️‍🔥,kelzy24,0.7101
anggitaaaaaa❤️‍🔥,kiking,0.7493
anggitaaaaaa❤️‍🔥,kruxill🎃,0.6711
anggitaaaaaa❤️‍🔥,l4ngz_strong,0.8154
anggitaaaaaa❤️‍🔥,lah iya,0.7939
anggitaaaaaa❤️‍🔥,lele_byakar@gmail.comm,0.6774
anggitaaaaaa❤️‍🔥,m. rizqi_,0.7079
anggitaaaaaa❤️‍🔥,mama alzak,0.6521
anggitaaaaaa❤️‍🔥,martati,0.7042
anggitaaaaaa❤️‍🔥,masjack3195,0.6766
anggitaaaaaa❤️‍🔥,mawar hitam 🌹🗡️,0.6915
anggitaaaaaa❤️‍🔥,mawarr,0.7158
anggitaaaaaa❤️‍🔥,mbahnya nafisha dan sava,0.6821
anggitaaaaaa❤️‍🔥,mka. kka,0.6598
anggitaaaaaa❤️‍🔥,muhamad rian,0.7159
anggitaaaaaa❤️‍🔥,mykids,0.7257
anggitaaaaaa❤️‍🔥,ndre4you,0.6607
anggitaaaaaa❤️‍🔥,nggaaa,0.716
anggitaaaaaa❤️‍🔥,nobody,0.6817
anggitaaaaaa❤️‍🔥,nuuuuu,0.6927
anggitaaaaaa❤️‍🔥,ol²²oy,0.6604
anggitaaaaaa❤️‍🔥,p4tooookkkk,0.6728
anggitaaaaaa❤️‍🔥,pak haji,0.7016
anggitaaaaaa❤️‍🔥,patirrrv2🖤,0.7785
anggitaaaaaa❤️‍🔥,patrick bateman,0.7325
anggitaaaaaa❤️‍🔥,pecey yeye,0.8154
anggitaaaaaa❤️‍🔥,princess 💅,0.7847
anggitaaaaaa❤️‍🔥,putz!!,0.6521
anggitaaaaaa❤️‍🔥,r4ndsyh,0.6648
anggitaaaaaa❤️‍🔥,rahmat kartolo,0.6905
anggitaaaaaa❤️‍🔥,reendstore,0.6785
anggitaaaaaa❤️‍🔥,rizzstecu✌️,0.7391
anggitaaaaaa❤️‍🔥,rzl,0.7981
anggitaaaaaa❤️‍🔥,rℹ️k🅾️🅾️🅾️,0.6559
anggitaaaaaa❤️‍🔥,samshl_22,0.7923
anggitaaaaaa❤️‍🔥,sapa bae,0.7879
anggitaaaaaa❤️‍🔥,sara ariska,0.6843
anggitaaaaaa❤️‍🔥,satria 🙌,0.6808
anggitaaaaaa❤️‍🔥,say,0.6524
anggitaaaaaa❤️‍🔥,sayaangaenii❤️‍🔥,0.7131
anggitaaaaaa❤️‍🔥,scc winoww,0.6873
anggitaaaaaa❤️‍🔥,scc.,0.7874
anggitaaaaaa❤️‍🔥,secccfldsuuu21,0.7618
anggitaaaaaa❤️‍🔥,septiana,0.6899
anggitaaaaaa❤️‍🔥,sopo》,0.6733
anggitaaaaaa❤️‍🔥,taxi barang purwokerto,0.6537
anggitaaaaaa❤️‍🔥,the last good man,0.7053
anggitaaaaaa❤️‍🔥,tinnyee,0.7697
anggitaaaaaa❤️‍🔥,tito cans,0.6881
anggitaaaaaa❤️‍🔥,tole bf official316,0.6651
anggitaaaaaa❤️‍🔥,username12375,0.6781
anggitaaaaaa❤️‍🔥,uuppio,0.8122
anggitaaaaaa❤️‍🔥,viann,0.6593
anggitaaaaaa❤️‍🔥,xlx🇮🇲,0.6667
anggitaaaaaa❤️‍🔥,yaraaayaaaa,0.7621
anggitaaaaaa❤️‍🔥,yogaaa21,0.7312
anggitaaaaaa❤️‍🔥,zain,0.668
anggitaaaaaa❤️‍🔥,zaka.ya,0.6897
anggitaaaaaa❤️‍🔥,zannn,0.6992
anggitaaaaaa❤️‍🔥,zazamm,0.688
anggitaaaaaa❤️‍🔥,zrill💥,0.6659
anggitaaaaaa❤️‍🔥,☝️👌👌cc,0.6868
anggitaaaaaa❤️‍🔥,♥,0.7229
anggitaaaaaa❤️‍🔥,𝑱𝒖𝒍𝒊𝒂𝒏𝒏𝒏,0.6625
anggitaaaaaa❤️‍🔥,𝓝𝓪𝔂𝓵𝓪_𝓓.𝓐,0.716
anggitaaaaaa❤️‍🔥,𝕳𝕬𝕴𝕶𝕬𝕷 𝖁1,0.8127
anggitaaaaaa❤️‍🔥,𝖇𝖎𝖎𝖑𝖆,0.6513
anggitaaaaaa❤️‍🔥,𝘿𝙚𝙣,0.6902
anggitaaaaaa❤️‍🔥,𝙾𝚛𝚢𝚣𝚊 𝚂𝚊𝚝𝚒𝚟𝚊 🌾,0.7206
anggitaaaaaa❤️‍🔥,🐦,0.7099
anggitaaaaaa❤️‍🔥,👻hsb👻,0.6572
anggitaaaaaa❤️‍🔥,👾,0.6927
anggitaaaaaa❤️‍🔥,🧋,0.8182
anisatul,anna,0.7303
anisatul,apel❤️,0.6707
anisatul,aqila misha,0.7694
anisatul,ar,0.719
anisatul,arkanan,0.6557
anisatul,arkhnraalfano,0.7875
anisatul,artati,0.6919
anisatul,athar aurellio,0.7146
anisatul,ayurahayu,0.7214
anisatul,aziz,0.6899
anisatul,b,0.7634
anisatul,b saja 👀,0.6926
anisatul,balzz,0.6757
anisatul,betmenn🦸,0.6601
anisatul,bilyy⁰²,0.7012
anisatul,bimo prasetyo,0.712
anisatul,bluestar,0.8311
anisatul,bogel osle,0.7726
anisatul,bowo prast,0.783
anisatul,bowoo,0.7861
anisatul,budi_24,0.6864
anisatul,b★vanss,0.7578
anisatul,b🕸️,0.7889
anisatul,caaa,0.7239
anisatul,cantika deni,0.6692
anisatul,chell28,0.8752
anisatul,chelll,0.7568
anisatul,cingire dava,0.7145
anisatul,danii,0.6914
anisatul,de2x.alk1,0.6588
anisatul,dhanadut_bae16💤,0.6722
anisatul,dhellaxriigod,0.6916
anisatul,diditarifin,0.6764
anisatul,dilzz v2,0.6651
anisatul,dimzz.stecu(setelan.cuwek💢🥶),0.7286
anisatul,dly,0.6652
anisatul,donz2nd,0.7733
anisatul,dubidubidam5,0.6902
anisatul,dwi reny makmoy makm,0.6589
anisatul,dwk,0.7517
anisatul,dân stfu⸸,0.8336
anisatul,dín dlgk?,0.6883
anisatul,edhy soekamto,0.7309
anisatul,el smile,0.8536
anisatul,er,0.6895
anisatul,espede racing,0.7677
anisatul,f,0.8203
anisatul,fafang🕷️,0.7693
anisatul,fakri,0.7027
anisatul,fikaa,0.682
anisatul,finzz★,0.6705
anisatul,frzardtyaalvro,0.7324
anisatul,grandberkahdoaibu,0.7894
anisatul,hermanto,0.7301
anisatul,hibban∆,0.72
anisatul,hii i'm bayy.,0.7453
anisatul,hpiss,0.6646
anisatul,hyan,0.7473
anisatul,hαpiz_boyss⚡,0.7294
anisatul,hαηs кαккσɪɪ.dnd.,0.7749
anisatul,i,0.7492
anisatul,i j a l,0.7262
anisatul,ibunya ragaf,0.8814
anisatul,ifaashion.id,0.7641
anisatul,ig : d4haas.👾,0.7668
anisatul,ig | im_alzz,0.7461
anisatul,ig: ?,0.6844
anisatul,ig:4ufa_l,0.68
anisatul,iis dukha,0.736
anisatul,ikhsan hair,0.6886
anisatul,inyong,0.6844
anisatul,jagoan orangtua,0.6861
anisatul,javrr⚡,0.799
anisatul,jdr,0.7212
anisatul,jepri night🦸,0.6611
anisatul,jesiccaaa,0.7209
anisatul,juvvv,0.6611
anisatul,"kaa,a",0.73
anisatul,kaji,0.8654
anisatul,kang bahar,0.887
anisatul,keee keee,0.6857
anisatul,kelzy24,0.699
anisatul,kian santang,0.6665
anisatul,kin_💫,0.6961
anisatul,kruxill🎃,0.8008
anisatul,l4ngz_strong,0.6754
anisatul,l4nkk,0.7896
anisatul,lah iya,0.7635
anisatul,lele_byakar@gmail.comm,0.8241
anisatul,lihgal18,0.8047
anisatul,mama alzak,0.6692
anisatul,mas_dawet,0.6872
anisatul,masrianto manalu,0.6557
anisatul,mawar hitam 🌹🗡️,0.8311
anisatul,mawarr,0.8119
anisatul,mengomentari postingan anda,0.7089
anisatul,mhrullam,0.6925
anisatul,mka. kka,0.694
anisatul,muhamad rian,0.6504
anisatul,muhammadchilung,0.6841
anisatul,mykids,0.6731
anisatul,nadhiff👾,0.7591
anisatul,narzz🌊🌊,0.6986
anisatul,ndre4you,0.7476
anisatul,nggaaa,0.6703
anisatul,nino,0.668
anisatul,nnaann🔫,0.6565
anisatul,nobody,0.7299
anisatul,nur fadil,0.7537
anisatul,ol²²oy,0.8662
anisatul,oz_,0.7308
anisatul,p4tooookkkk,0.7118
anisatul,padil,0.6956
anisatul,pak haji,0.6859
anisatul,pak haji sara,0.7384
anisatul,patirrrv2🖤,0.7409
anisatul,pecey yeye,0.6754
anisatul,pip2nd🧿,0.713
anisatul,pisangambon,0.6587
anisatul,piscesmod,0.6666
anisatul,praditailhm_,0.8933
anisatul,princess 💅,0.8376
anisatul,put,0.6511
anisatul,qila012,0.8215
anisatul,raf,0.6859
anisatul,rafyy😹,0.6753
anisatul,rahmanpru,0.6879
anisatul,rahmat kartolo,0.7318
anisatul,regialparij,0.6597
anisatul,rempeyek_500🌊,0.7234
anisatul,rfky,0.6934
anisatul,rijakipp,0.6575
anisatul,rizzstecu✌️,0.7114
anisatul,rzl,0.8328
anisatul,rℹ️k🅾️🅾️🅾️,0.7869
anisatul,safi,0.7058
anisatul,samshl_22,0.798
anisatul,sapa bae,0.6943
anisatul,sara ariska,0.8102
anisatul,satria 🙌,0.7626
anisatul,sayaangaenii❤️‍🔥,0.7115
anisatul,scc winoww,0.8264
anisatul,scc.,0.8279
anisatul,secccfldsuuu21,0.7524
anisatul,sendiiisen©📍,0.7162
anisatul,septiana,0.7082
anisatul,si kucing,0.7506
anisatul,sopo》,0.6861
anisatul,sri wahyuningsih,0.6537
anisatul,stecu💤,0.694
anisatul,syaf__👾👾,0.6946
anisatul,tam,0.682
anisatul,tangrajinngaji,0.7355
anisatul,the last good man,0.66
anisatul,theeryoou,0.6665
anisatul,tinnyee,0.8377
anisatul,tofik.putra17,0.7608
anisatul,upin🐼,0.7022
anisatul,user1233833380586,0.6524
anisatul,user13463#457344,0.7376
anisatul,user7098643456,0.667
anisatul,username12375,0.7358
anisatul,uuppio,0.7517
anisatul,va 17hd,0.8413
anisatul,van pablo,0.6521
anisatul,vanooo,0.6746
anisatul,viann,0.9057
anisatul,wo,0.6515
anisatul,wong elek,0.7367
anisatul,ws🪩,0.6542
anisatul,wzrd,0.7194
anisatul,yanuar,0.6719
anisatul,yaraaayaaaa,0.6801
anisatul,yogaaa21,0.8247
anisatul,yyy,0.8176
anisatul,y💥💯                😛,0.6732
anisatul,zaka.ya,0.8062
anisatul,zazamm,0.9112
anisatul,zppcx,0.6519
anisatul,zrill🇦🇱🇦🇱,0.6598
anisatul,zrill💥,0.6894
anisatul,˚ ༘ 🦕𖦹⋆｡˚,0.7673
anisatul,ᴘɪᴋᴀғʀɪᴇᴅᴄʜɪᴄᴋᴇɴ,0.6661
anisatul,⋇⋆✦chelsea ♛┈⛧♡,0.6733
anisatul,★,0.6568
anisatul,☝️👌👌cc,0.8819
anisatul,♥,0.6998
anisatul,✌️,0.7846
anisatul,￴ ￴ ￴  ￴ ￴ ￴ ￴ ￴,0.664
anisatul,𝑱𝒖𝒍𝒊𝒂𝒏𝒏𝒏,0.7473
anisatul,𝓝𝓪𝔂𝓵𝓪_𝓓.𝓐,0.7717
anisatul,𝕳𝕬𝕴𝕶𝕬𝕷 𝖁1,0.761
anisatul,𝖇𝖎𝖎𝖑𝖆,0.6676
anisatul,𝘼𝙇𝙃𝘼𝙆𝙄𝙈𝙕,0.7012
anisatul,𝘿𝙚𝙣,0.7879
anisatul,𝙋𝙍𝙄𝙉𝘾𝙀 15,0.6601
anisatul,𝙡𝙚𝙣𝙜,0.75
anisatul,𝙾𝚛𝚢𝚣𝚊 𝚂𝚊𝚝𝚒𝚟𝚊 🌾,0.6871
anisatul,🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿,0.7827
anisatul,🐣,0.6536
anisatul,🐦,0.7439
anisatul,💩.,0.6669
anisatul,🕊,0.8361
anisatul,🧋,0.7138
anjanikusuma,artati,0.7002
anjanikusuma,b🕸️,0.6851
anjanikusuma,f⚡,0.7202
anjanikusuma,joviinantaaaa,0.6896
anjanikusuma,keee keee,0.6688
anjanikusuma,lah iya,0.6725
anjanikusuma,m. rizqi_,0.687
anjanikusuma,martati,0.7056
anjanikusuma,masjack3195,0.6685
anjanikusuma,mbahnya nafisha dan sava,0.7352
anjanikusuma,muhamad rian,0.7637
anjanikusuma,princess 💅,0.6856
anjanikusuma,rzl,0.6795
anjanikusuma,sara ariska,0.6568
anjanikusuma,sayaangaenii❤️‍🔥,0.7127
anjanikusuma,scc winoww,0.6502
anjanikusuma,secccfldsuuu21,0.6523
anjanikusuma,the last good man,0.7334
anjanikusuma,tinnyee,0.6546
anjanikusuma,tito cans,0.7169
anjanikusuma,uuppio,0.6886
anjanikusuma,yogaaa21,0.6756
anjanikusuma,zannn,0.7458
anjanikusuma,𝕳𝕬𝕴𝕶𝕬𝕷 𝖁1,0.6824
anjanikusuma,𝙾𝚛𝚢𝚣𝚊 𝚂𝚊𝚝𝚒𝚟𝚊 🌾,0.7366
anjanikusuma,🧋,0.704
anna,antika24♊,0.7512
anna,anzzbut🐊,0.7262
anna,aris fd,0.7071
anna,arkanan,0.6841
anna,atbqu25,0.655
anna,ayurahayu,0.7773
anna,aziz,0.6741
anna,b saja 👀,0.7597
anna,b4ng_zam,0.7176
anna,betmenn🦸,0.7726
anna,bilyy⁰²,0.8007
anna,bimo prasetyo,0.6561
anna,cahyoo☄️,0.6732
anna,cantika deni,0.803
anna,chell28,0.7141
anna,cionnnn➰,0.743
anna,danii,0.7997
anna,dhellaxriigod,0.7465
anna,dilahhh,0.7194
anna,donz2nd,0.7464
anna,dubidubidam5,0.7529
anna,dwi reny makmoy makm,0.757
anna,dín dlgk?,0.673
anna,dɹısɐɐɐ,0.7155
anna,edhy soekamto,0.869
anna,el smile,0.6645
anna,ens,0.7534
anna,er,0.6654
anna,espede racing,0.7214
anna,fakri,0.6622
anna,fauzannn,0.7005
anna,ffi🕷️,0.7043
anna,fikaa,0.6971
anna,fin.,0.7224
anna,frzardtyaalvro,0.6701
anna,genjur,0.6686
anna,genzzz,0.6651
anna,hamka resna,0.666
anna,hermanto,0.7394
anna,hibban∆,0.7604
anna,hii i'm bayy.,0.6777
anna,ibunya ragaf,0.6663
anna,ifaashion.id,0.6949
anna,ig : d4haas.👾,0.7553
anna,ig | im_alzz,0.728
anna,ikhsan hair,0.6584
anna,im.p4yeng!!,0.7197
anna,inisial.b,0.7212
anna,javrr⚡,0.6966
anna,jepri night🦸,0.7681
anna,juvvv,0.7192
anna,kang bahar,0.6691
anna,kelzy24,0.6549
anna,kian santang,0.6675
